decision_id	decision_type	subject_key	accession	field_name	new_value	reason	evidence_reference	confirmed_by	source_artifact	status	effective_from	effective_through	notes
D-0ba47f17cab0	manual_override	KC832560	KC832560	classification	wild	Reconciliation allowlist (egypt_afp_wpv1_mislabeled_vdpv_corrected_2026_07_27). CORRECTED 2026-07-27 (final-review session): originally cited “Evolution of type 2 vaccine derived poliovirus lineages” (Hovi et al. 2013 PLoS ONE, PMID 23840537) / “Wild and vaccine-derived Poliovirus detection through e[nvironmental surveillance]” -- verified via PubMed/PMC that the Hovi 2013 paper analyzes 110 TYPE-2 sewage isolates from SLOVAKIA, unrelated to these records. All 154 are GenBank organism=Poliovirus 1 (not type 2), strain names EGY0{0-5}-Ennn (Egypt AFP surveillance 2000-2005), and cluster tightly at d_s 161-184/d_n 15-22 vs Sabin1 -- indistinguishable from the established WPV1 cluster and far outside any plausible VDPV divergence range. Batch-citation artifact (GenBank Direct Submission metadata tied to the submitting lab's most recent paper at deposit time, not a per-accession source), not a genuine VDPV disposition. See d_n/d_s scatter QC (data/genbank/final-review/scripts/polio_dnds_scatter.py) + docs/decision-log.md 2026-07-27.		Mike	vdpv_wild_reconciliation.csv	active			strain=EGY01-E48-K12-14-May-2001
D-d4fe05cd1c8d	manual_override	KC832561	KC832561	classification	wild	Reconciliation allowlist (egypt_afp_wpv1_mislabeled_vdpv_corrected_2026_07_27). CORRECTED 2026-07-27 (final-review session): originally cited “Evolution of type 2 vaccine derived poliovirus lineages” (Hovi et al. 2013 PLoS ONE, PMID 23840537) / “Wild and vaccine-derived Poliovirus detection through e[nvironmental surveillance]” -- verified via PubMed/PMC that the Hovi 2013 paper analyzes 110 TYPE-2 sewage isolates from SLOVAKIA, unrelated to these records. All 154 are GenBank organism=Poliovirus 1 (not type 2), strain names EGY0{0-5}-Ennn (Egypt AFP surveillance 2000-2005), and cluster tightly at d_s 161-184/d_n 15-22 vs Sabin1 -- indistinguishable from the established WPV1 cluster and far outside any plausible VDPV divergence range. Batch-citation artifact (GenBank Direct Submission metadata tied to the submitting lab's most recent paper at deposit time, not a per-accession source), not a genuine VDPV disposition. See d_n/d_s scatter QC (data/genbank/final-review/scripts/polio_dnds_scatter.py) + docs/decision-log.md 2026-07-27.		Mike	vdpv_wild_reconciliation.csv	active			strain=EGY01-E49-K14-14-May-2001
D-23fffbae6dfb	manual_override	KC832562	KC832562	classification	wild	Reconciliation allowlist (egypt_afp_wpv1_mislabeled_vdpv_corrected_2026_07_27). CORRECTED 2026-07-27 (final-review session): originally cited “Evolution of type 2 vaccine derived poliovirus lineages” (Hovi et al. 2013 PLoS ONE, PMID 23840537) / “Wild and vaccine-derived Poliovirus detection through e[nvironmental surveillance]” -- verified via PubMed/PMC that the Hovi 2013 paper analyzes 110 TYPE-2 sewage isolates from SLOVAKIA, unrelated to these records. All 154 are GenBank organism=Poliovirus 1 (not type 2), strain names EGY0{0-5}-Ennn (Egypt AFP surveillance 2000-2005), and cluster tightly at d_s 161-184/d_n 15-22 vs Sabin1 -- indistinguishable from the established WPV1 cluster and far outside any plausible VDPV divergence range. Batch-citation artifact (GenBank Direct Submission metadata tied to the submitting lab's most recent paper at deposit time, not a per-accession source), not a genuine VDPV disposition. See d_n/d_s scatter QC (data/genbank/final-review/scripts/polio_dnds_scatter.py) + docs/decision-log.md 2026-07-27.		Mike	vdpv_wild_reconciliation.csv	active			strain=EGY01-E49-K15-14-May-2001
D-3d947018f73b	manual_override	KC832563	KC832563	classification	wild	Reconciliation allowlist (egypt_afp_wpv1_mislabeled_vdpv_corrected_2026_07_27). CORRECTED 2026-07-27 (final-review session): originally cited “Evolution of type 2 vaccine derived poliovirus lineages” (Hovi et al. 2013 PLoS ONE, PMID 23840537) / “Wild and vaccine-derived Poliovirus detection through e[nvironmental surveillance]” -- verified via PubMed/PMC that the Hovi 2013 paper analyzes 110 TYPE-2 sewage isolates from SLOVAKIA, unrelated to these records. All 154 are GenBank organism=Poliovirus 1 (not type 2), strain names EGY0{0-5}-Ennn (Egypt AFP surveillance 2000-2005), and cluster tightly at d_s 161-184/d_n 15-22 vs Sabin1 -- indistinguishable from the established WPV1 cluster and far outside any plausible VDPV divergence range. Batch-citation artifact (GenBank Direct Submission metadata tied to the submitting lab's most recent paper at deposit time, not a per-accession source), not a genuine VDPV disposition. See d_n/d_s scatter QC (data/genbank/final-review/scripts/polio_dnds_scatter.py) + docs/decision-log.md 2026-07-27.		Mike	vdpv_wild_reconciliation.csv	active			strain=EGY01-E49-V1-14-May-2001
D-fbd8858907e1	manual_override	KC832564	KC832564	classification	wild	Reconciliation allowlist (egypt_afp_wpv1_mislabeled_vdpv_corrected_2026_07_27). CORRECTED 2026-07-27 (final-review session): originally cited “Evolution of type 2 vaccine derived poliovirus lineages” (Hovi et al. 2013 PLoS ONE, PMID 23840537) / “Wild and vaccine-derived Poliovirus detection through e[nvironmental surveillance]” -- verified via PubMed/PMC that the Hovi 2013 paper analyzes 110 TYPE-2 sewage isolates from SLOVAKIA, unrelated to these records. All 154 are GenBank organism=Poliovirus 1 (not type 2), strain names EGY0{0-5}-Ennn (Egypt AFP surveillance 2000-2005), and cluster tightly at d_s 161-184/d_n 15-22 vs Sabin1 -- indistinguishable from the established WPV1 cluster and far outside any plausible VDPV divergence range. Batch-citation artifact (GenBank Direct Submission metadata tied to the submitting lab's most recent paper at deposit time, not a per-accession source), not a genuine VDPV disposition. See d_n/d_s scatter QC (data/genbank/final-review/scripts/polio_dnds_scatter.py) + docs/decision-log.md 2026-07-27.		Mike	vdpv_wild_reconciliation.csv	active			strain=EGY01-E49-V2-14-May-2001
D-b8e7b4c910c1	manual_override	KC832565	KC832565	classification	wild	Reconciliation allowlist (egypt_afp_wpv1_mislabeled_vdpv_corrected_2026_07_27). CORRECTED 2026-07-27 (final-review session): originally cited “Evolution of type 2 vaccine derived poliovirus lineages” (Hovi et al. 2013 PLoS ONE, PMID 23840537) / “Wild and vaccine-derived Poliovirus detection through e[nvironmental surveillance]” -- verified via PubMed/PMC that the Hovi 2013 paper analyzes 110 TYPE-2 sewage isolates from SLOVAKIA, unrelated to these records. All 154 are GenBank organism=Poliovirus 1 (not type 2), strain names EGY0{0-5}-Ennn (Egypt AFP surveillance 2000-2005), and cluster tightly at d_s 161-184/d_n 15-22 vs Sabin1 -- indistinguishable from the established WPV1 cluster and far outside any plausible VDPV divergence range. Batch-citation artifact (GenBank Direct Submission metadata tied to the submitting lab's most recent paper at deposit time, not a per-accession source), not a genuine VDPV disposition. See d_n/d_s scatter QC (data/genbank/final-review/scripts/polio_dnds_scatter.py) + docs/decision-log.md 2026-07-27.		Mike	vdpv_wild_reconciliation.csv	active			strain=EGY01-E50-K29870-15-May-2001
D-826c51684d65	manual_override	KC832566	KC832566	classification	wild	Reconciliation allowlist (egypt_afp_wpv1_mislabeled_vdpv_corrected_2026_07_27). CORRECTED 2026-07-27 (final-review session): originally cited “Evolution of type 2 vaccine derived poliovirus lineages” (Hovi et al. 2013 PLoS ONE, PMID 23840537) / “Wild and vaccine-derived Poliovirus detection through e[nvironmental surveillance]” -- verified via PubMed/PMC that the Hovi 2013 paper analyzes 110 TYPE-2 sewage isolates from SLOVAKIA, unrelated to these records. All 154 are GenBank organism=Poliovirus 1 (not type 2), strain names EGY0{0-5}-Ennn (Egypt AFP surveillance 2000-2005), and cluster tightly at d_s 161-184/d_n 15-22 vs Sabin1 -- indistinguishable from the established WPV1 cluster and far outside any plausible VDPV divergence range. Batch-citation artifact (GenBank Direct Submission metadata tied to the submitting lab's most recent paper at deposit time, not a per-accession source), not a genuine VDPV disposition. See d_n/d_s scatter QC (data/genbank/final-review/scripts/polio_dnds_scatter.py) + docs/decision-log.md 2026-07-27.		Mike	vdpv_wild_reconciliation.csv	active			strain=EGY01-E52-K29-20-May-2001
D-6af4bae54515	manual_override	KC832567	KC832567	classification	wild	Reconciliation allowlist (egypt_afp_wpv1_mislabeled_vdpv_corrected_2026_07_27). CORRECTED 2026-07-27 (final-review session): originally cited “Evolution of type 2 vaccine derived poliovirus lineages” (Hovi et al. 2013 PLoS ONE, PMID 23840537) / “Wild and vaccine-derived Poliovirus detection through e[nvironmental surveillance]” -- verified via PubMed/PMC that the Hovi 2013 paper analyzes 110 TYPE-2 sewage isolates from SLOVAKIA, unrelated to these records. All 154 are GenBank organism=Poliovirus 1 (not type 2), strain names EGY0{0-5}-Ennn (Egypt AFP surveillance 2000-2005), and cluster tightly at d_s 161-184/d_n 15-22 vs Sabin1 -- indistinguishable from the established WPV1 cluster and far outside any plausible VDPV divergence range. Batch-citation artifact (GenBank Direct Submission metadata tied to the submitting lab's most recent paper at deposit time, not a per-accession source), not a genuine VDPV disposition. See d_n/d_s scatter QC (data/genbank/final-review/scripts/polio_dnds_scatter.py) + docs/decision-log.md 2026-07-27.		Mike	vdpv_wild_reconciliation.csv	active			strain=EGY01-E52-V1-20-May-2001
D-5b2adbade9d8	manual_override	KC832568	KC832568	classification	wild	Reconciliation allowlist (egypt_afp_wpv1_mislabeled_vdpv_corrected_2026_07_27). CORRECTED 2026-07-27 (final-review session): originally cited “Evolution of type 2 vaccine derived poliovirus lineages” (Hovi et al. 2013 PLoS ONE, PMID 23840537) / “Wild and vaccine-derived Poliovirus detection through e[nvironmental surveillance]” -- verified via PubMed/PMC that the Hovi 2013 paper analyzes 110 TYPE-2 sewage isolates from SLOVAKIA, unrelated to these records. All 154 are GenBank organism=Poliovirus 1 (not type 2), strain names EGY0{0-5}-Ennn (Egypt AFP surveillance 2000-2005), and cluster tightly at d_s 161-184/d_n 15-22 vs Sabin1 -- indistinguishable from the established WPV1 cluster and far outside any plausible VDPV divergence range. Batch-citation artifact (GenBank Direct Submission metadata tied to the submitting lab's most recent paper at deposit time, not a per-accession source), not a genuine VDPV disposition. See d_n/d_s scatter QC (data/genbank/final-review/scripts/polio_dnds_scatter.py) + docs/decision-log.md 2026-07-27.		Mike	vdpv_wild_reconciliation.csv	active			strain=EGY01-E53-K35-27-May-2001
D-bba92ad1b0d7	manual_override	KC832569	KC832569	classification	wild	Reconciliation allowlist (egypt_afp_wpv1_mislabeled_vdpv_corrected_2026_07_27). CORRECTED 2026-07-27 (final-review session): originally cited “Evolution of type 2 vaccine derived poliovirus lineages” (Hovi et al. 2013 PLoS ONE, PMID 23840537) / “Wild and vaccine-derived Poliovirus detection through e[nvironmental surveillance]” -- verified via PubMed/PMC that the Hovi 2013 paper analyzes 110 TYPE-2 sewage isolates from SLOVAKIA, unrelated to these records. All 154 are GenBank organism=Poliovirus 1 (not type 2), strain names EGY0{0-5}-Ennn (Egypt AFP surveillance 2000-2005), and cluster tightly at d_s 161-184/d_n 15-22 vs Sabin1 -- indistinguishable from the established WPV1 cluster and far outside any plausible VDPV divergence range. Batch-citation artifact (GenBank Direct Submission metadata tied to the submitting lab's most recent paper at deposit time, not a per-accession source), not a genuine VDPV disposition. See d_n/d_s scatter QC (data/genbank/final-review/scripts/polio_dnds_scatter.py) + docs/decision-log.md 2026-07-27.		Mike	vdpv_wild_reconciliation.csv	active			strain=EGY01-E53-V2-27-May-2001
D-3d403581d837	manual_override	KC832570	KC832570	classification	wild	Reconciliation allowlist (egypt_afp_wpv1_mislabeled_vdpv_corrected_2026_07_27). CORRECTED 2026-07-27 (final-review session): originally cited “Evolution of type 2 vaccine derived poliovirus lineages” (Hovi et al. 2013 PLoS ONE, PMID 23840537) / “Wild and vaccine-derived Poliovirus detection through e[nvironmental surveillance]” -- verified via PubMed/PMC that the Hovi 2013 paper analyzes 110 TYPE-2 sewage isolates from SLOVAKIA, unrelated to these records. All 154 are GenBank organism=Poliovirus 1 (not type 2), strain names EGY0{0-5}-Ennn (Egypt AFP surveillance 2000-2005), and cluster tightly at d_s 161-184/d_n 15-22 vs Sabin1 -- indistinguishable from the established WPV1 cluster and far outside any plausible VDPV divergence range. Batch-citation artifact (GenBank Direct Submission metadata tied to the submitting lab's most recent paper at deposit time, not a per-accession source), not a genuine VDPV disposition. See d_n/d_s scatter QC (data/genbank/final-review/scripts/polio_dnds_scatter.py) + docs/decision-log.md 2026-07-27.		Mike	vdpv_wild_reconciliation.csv	active			strain=EGY01-E54-K29743-11-Jun-2001
D-c2a213e0f805	manual_override	KC832571	KC832571	classification	wild	Reconciliation allowlist (egypt_afp_wpv1_mislabeled_vdpv_corrected_2026_07_27). CORRECTED 2026-07-27 (final-review session): originally cited “Evolution of type 2 vaccine derived poliovirus lineages” (Hovi et al. 2013 PLoS ONE, PMID 23840537) / “Wild and vaccine-derived Poliovirus detection through e[nvironmental surveillance]” -- verified via PubMed/PMC that the Hovi 2013 paper analyzes 110 TYPE-2 sewage isolates from SLOVAKIA, unrelated to these records. All 154 are GenBank organism=Poliovirus 1 (not type 2), strain names EGY0{0-5}-Ennn (Egypt AFP surveillance 2000-2005), and cluster tightly at d_s 161-184/d_n 15-22 vs Sabin1 -- indistinguishable from the established WPV1 cluster and far outside any plausible VDPV divergence range. Batch-citation artifact (GenBank Direct Submission metadata tied to the submitting lab's most recent paper at deposit time, not a per-accession source), not a genuine VDPV disposition. See d_n/d_s scatter QC (data/genbank/final-review/scripts/polio_dnds_scatter.py) + docs/decision-log.md 2026-07-27.		Mike	vdpv_wild_reconciliation.csv	active			strain=EGY01-E56-K29843-11-Jun-2001
D-c1678c9c26fa	manual_override	KC832572	KC832572	classification	wild	Reconciliation allowlist (egypt_afp_wpv1_mislabeled_vdpv_corrected_2026_07_27). CORRECTED 2026-07-27 (final-review session): originally cited “Evolution of type 2 vaccine derived poliovirus lineages” (Hovi et al. 2013 PLoS ONE, PMID 23840537) / “Wild and vaccine-derived Poliovirus detection through e[nvironmental surveillance]” -- verified via PubMed/PMC that the Hovi 2013 paper analyzes 110 TYPE-2 sewage isolates from SLOVAKIA, unrelated to these records. All 154 are GenBank organism=Poliovirus 1 (not type 2), strain names EGY0{0-5}-Ennn (Egypt AFP surveillance 2000-2005), and cluster tightly at d_s 161-184/d_n 15-22 vs Sabin1 -- indistinguishable from the established WPV1 cluster and far outside any plausible VDPV divergence range. Batch-citation artifact (GenBank Direct Submission metadata tied to the submitting lab's most recent paper at deposit time, not a per-accession source), not a genuine VDPV disposition. See d_n/d_s scatter QC (data/genbank/final-review/scripts/polio_dnds_scatter.py) + docs/decision-log.md 2026-07-27.		Mike	vdpv_wild_reconciliation.csv	active			strain=EGY01-E57-K29678-2001-11-Jun-2001
